source_id,l,b,ra,dec,parallax,x_kpc,y_kpc,z_kpc,radial_velocity,radius_val,g_mag_abs_index,g_min_ks_index,j_ks_mag,m_ks
2986593268342544768,215.89676400663535,-28.49413572311674,78.15056490523325,-14.950977542494577,9.424870491053941,0.03,-0.05,-0.09,36.489707991742776,5.3814745,18.0,20.0,0.63,4.95
4755800042568671616,250.6519058385565,-59.91698942012758,45.03307500110594,-41.87397391210331,5.8486846577190015,0.14,-0.08,-0.06,6.304974373261942,8.897602,8.0,21.0,0.65,4.89
3519308816662586496,288.9565584277382,43.273879615056536,182.17806219640474,-18.43544104168971,10.060528560150123,-0.06,-0.07,0.03,-12.183181894070565,2.6609764,20.0,9.0,0.23,6.04
5425308065888386432,269.5960693142125,8.007082999077179,145.5055763824812,-42.28254941626651,9.869118689693066,-0.01,-0.1,0.0,,,19.0,1.0,0.0,6.84
4080114207069917696,13.763117756268858,-7.20775610023911,280.605989243203,-20.311970318174847,2.681805335741203,-0.01,0.09,0.36,,7.5292306,-9.0,5.0,0.09,6.44
5996862213212628224,338.304725172706,8.65801864598036,241.62885481448976,-40.450187641381916,9.10749256891597,-0.01,-0.04,0.1,-21.106596265136684,4.2398825,18.0,16.0,0.51,5.33
6487466844123243648,313.39056960181335,-53.11872274398009,359.0362898061854,-62.872356217308486,5.725379740611214,0.1,-0.08,0.12,,3.5424998,8.0,6.0,0.15,6.37
6036848255649245056,344.4228896742196,15.378632404861404,241.34912304855442,-31.457052108174846,7.237460228748634,-0.01,-0.04,0.13,,2.7184596,13.0,5.0,0.07,6.49
6403737521840563328,330.95272937651487,-43.47117601294186,326.06080127610403,-62.1143087001817,7.041369241606814,0.05,-0.05,0.12,,3.168531,12.0,8.0,0.25,6.18
1906647037667895424,90.21117680021432,-16.238179683196122,332.7997724653536,36.255239936757704,44.43451879868438,-0.01,0.02,0.0,-19.66824792736311,0.88413185,52.0,16.0,0.45,5.39
4044756593201556480,359.8417793061118,-8.735708369470407,275.2322828564018,-33.333584818796155,4.976232929089768,0.0,0.0,0.2,,,4.0,4.0,0.12,6.53
6223567251545253632,331.39654521847103,30.523934023984964,220.10451002229365,-26.25572651084226,7.3424008884297365,-0.03,-0.06,0.12,,,13.0,2.0,0.02,6.72
5713669146486271744,239.2080958240547,6.576123745627029,121.61428956454961,-19.827124490107924,5.680439153170893,-0.02,-0.15,-0.09,29.277939334465106,9.052792,7.0,20.0,0.64,4.92
2768911028561373184,105.96268341090972,-46.92188147609015,0.984095050826072,14.378774321584933,12.633592243246667,-0.06,0.05,-0.02,,1.7817714,25.0,6.0,0.12,6.34
1167495295010749696,13.308172229840073,52.057570099627334,228.89746429195185,10.12640358205261,14.64097906458777,0.01,0.01,0.07,,1.5474424,28.0,7.0,0.22,6.24
4455568320904751872,18.710402568959285,45.25848033145182,236.68087640666755,9.786333251302352,8.308247319038134,0.03,0.03,0.11,,,16.0,3.0,0.12,6.64
2033506318513309056,67.13198338659001,2.169289545641537,297.92239879409385,31.141259863261702,4.190350033741995,0.01,0.22,0.09,,5.3929033,1.0,7.0,0.17,6.26
4202304033772686080,23.93548750341369,-5.53677807485525,283.727767032498,-10.51635706757606,4.914807094418939,-0.01,0.08,0.19,,,4.0,2.0,0.01,6.78
4484676108846235904,39.88437535798117,12.765844220937684,274.46703481674507,11.87772252265136,1.6431560039254611,0.09,0.38,0.47,,,-20.0,-3.0,-0.1,7.29
6120917876768748800,318.6105062211953,24.523222904448108,210.59347194467887,-36.17948084675394,3.634528492920639,-0.08,-0.17,0.21,,,-2.0,2.0,0.05,6.79
5861887402770403328,303.4863589151557,-1.4946867079194737,194.14047565964694,-64.36092046100826,0.6251215157044249,0.03,-1.33,0.88,,78.26339,-41.0,18.0,0.4,5.18
2827929204968692608,102.05158479556971,-36.60197161887816,354.7063994652468,23.30814942872916,10.103559893547041,-0.06,0.08,-0.02,-11.69437770349962,2.7456465,20.0,10.0,0.23,5.97
1980559817073707008,95.61984117899816,-2.0974076541621622,326.5118590037055,50.674169296274066,2.530206224708245,-0.01,0.39,-0.04,,,-10.0,-1.0,-0.07,7.07
4300631468824369792,51.73741094152143,-11.329164590661131,301.8243422337417,11.053606806151986,9.50696210679919,-0.02,0.08,0.07,,2.6520803,19.0,8.0,0.22,6.16
3238452933719310208,196.06707315906587,-22.61022141484055,75.1356215846195,3.614707326493406,5.463350522576077,0.02,-0.05,-0.18,,,7.0,-2.0,-0.06,7.15
517890528104899200,132.2138891754215,8.119935558680858,39.39281997715766,69.0567799947496,5.078971865080685,0.02,0.14,-0.13,-44.126444014454975,10.962744,5.0,22.0,0.66,4.77
2046074973322827008,65.38244910395221,8.532929798385112,290.3621195617077,32.6777721022337,1.341062371412271,0.1,0.67,0.31,-17.340393713383854,37.078854,-24.0,23.0,0.66,4.71
1362295082910131200,73.73898700299414,32.99397625677985,262.56952996961417,47.40252683895018,46.12291072852004,0.01,0.02,0.01,-84.10625513143962,0.83594024,53.0,16.0,0.41,5.39
5527782446519946880,259.2777501393345,-0.7199591075483098,127.64334416826803,-40.511640502818125,4.363472283077769,0.0,-0.23,-0.04,,,2.0,-2.0,-0.05,7.18
5904987262108749824,323.9749357824141,9.630134556711361,224.7720324988734,-47.9576736103088,5.440697924291723,-0.02,-0.11,0.15,-14.173907150744695,9.595553,6.0,21.0,0.62,4.9
3375473694817235584,191.90040142186047,2.6640280649909385,95.39863676071522,19.892035778078036,2.4037682875135964,0.0,-0.09,-0.41,1.023449537411313,20.403687,-11.0,20.0,0.59,4.94
998486339048759936,157.04680843662126,18.25553830675532,94.34689188653182,57.41441466208564,19.37941083854135,0.01,0.02,-0.05,10.25500458501562,1.4777144,34.0,11.0,0.29,5.89
5538420771277057920,253.57487418652252,-6.967479823661842,116.79206477784987,-39.103291754982955,5.686511570900873,0.02,-0.17,-0.05,,4.3824067,7.0,9.0,0.24,6.1
4796907586875596544,256.1374257079166,-32.64964671685383,83.36185757305957,-49.37841116736002,12.584696738644858,0.04,-0.06,-0.02,-18.001417540173843,2.2522702,25.0,10.0,0.31,5.94
3102646273982996864,216.83582558572778,-0.47880789953678454,104.21497018356054,-3.6925021071876487,12.671368342315493,0.0,-0.05,-0.06,19.783981615191138,2.0210423,25.0,9.0,0.25,6.08
6736887376095747968,3.51230370363306,-13.003984246748042,281.64638217528045,-31.90804490750574,5.356812942298384,0.0,0.01,0.19,9.056270332804827,9.427504,6.0,20.0,0.64,4.93
945553341027200256,175.21164199306074,15.20633361616195,100.17674808141558,40.16862096638253,13.290236792812093,0.0,0.01,-0.07,,2.3818974,26.0,12.0,0.37,5.74
3381045573067986560,191.01814197528333,13.486805677277857,105.52996021557617,25.425610145565482,6.36370204179528,-0.01,-0.03,-0.15,,,10.0,2.0,0.04,6.73
2406797250593781248,56.29594963334563,-65.88468253477114,349.9195148505091,-15.782351952407934,4.995345749595601,-0.15,0.07,0.11,-6.7924190494328585,10.660304,5.0,21.0,0.68,4.85
3278457942740683648,178.27126647606565,-35.25375000639139,55.65508464678773,8.634477560581052,9.817106245810132,0.0,0.0,-0.1,,1.8476948,19.0,6.0,0.11,6.41
4491939998051524096,33.214304948180335,23.08419304071967,262.1990655055707,10.533987655280496,3.4250660995486824,0.06,0.15,0.24,,5.422428,-4.0,5.0,0.11,6.5
1088683950799514496,152.37954666115917,30.232766160242782,116.75160609781925,64.05177211385164,5.168026948002038,0.05,0.08,-0.17,,,5.0,1.0,-0.02,6.87
1606058941091529088,92.94685381112502,56.325373828144976,220.83750398998998,53.79390532669103,4.23343310222989,0.2,0.13,-0.01,-32.15501404703413,12.238945,1.0,20.0,0.6,4.92
6094241525660589696,314.2432738134015,12.929041146245341,209.6159710406287,-48.46512847176386,9.45083445977207,-0.02,-0.07,0.07,-22.12888109712392,2.926245,18.0,10.0,0.27,5.97
4406596420899555200,9.653268727780796,35.62997325025047,241.17191270120534,-1.1602691881431775,17.401411058380017,0.01,0.01,0.06,-68.574136112035,2.764539,32.0,19.0,0.58,5.05
5198365189421316864,298.0106453002196,-20.4181989964613,157.9648947008326,-81.92105664305157,2.774738134977604,0.11,-0.3,0.17,,,-8.0,-2.0,-0.06,7.2
6793843731979607680,12.480933771991225,-38.026848205815355,312.66291934245413,-31.725867203410573,5.468357589437046,-0.02,0.03,0.18,-24.766735385106028,10.431417,7.0,23.0,0.71,4.7
3453596469871006720,175.91440795480432,7.634773133214252,91.85765740724992,36.27464263275671,3.0675907665844613,0.0,0.02,-0.33,,,-6.0,1.0,-0.03,6.85
5144133805602996352,190.8258622169108,-66.44396167705068,35.576768370585945,-16.507221495980623,4.485216708160677,0.04,-0.02,-0.22,-1.7309844108623356,12.357596,2.0,21.0,0.69,4.84
333106054183616000,139.20904478056306,-19.614327828089674,33.22950789411032,40.66794668300256,38.18429056062739,-0.01,0.02,-0.02,6.556385372548023,0.9188948,49.0,14.0,0.38,5.57
5483141930829634304,269.7613353287795,-24.85457306435701,99.66023534816298,-60.18298454517346,2.7309409245587464,0.15,-0.33,0.0,,,-9.0,-2.0,-0.04,7.17
3464732632874136576,287.25081445625887,25.12545846141219,175.34351104104036,-35.6037233585285,8.288781123617001,-0.05,-0.1,0.04,,2.4656916,16.0,6.0,0.16,6.35
1953270419496359936,88.29706869445742,-11.30052448511706,327.07679055226816,38.956115767274966,1.574263314541244,-0.12,0.62,0.02,-62.0485706745326,25.402098,-20.0,16.0,0.34,5.4
2926435035822796160,231.80971153971066,-11.97237683130739,100.36684906988226,-22.103561922697867,5.005252651447514,0.03,-0.15,-0.12,20.81841352187994,9.079835,5.0,19.0,0.62,5.09
5943971546428125440,338.17745382336875,2.672386352009426,247.20785959078793,-44.81262677113015,0.932233979895121,-0.02,-0.4,1.0,,28.015392,-32.0,9.0,0.4,6.08
4427972610568585344,10.344245517960031,45.17878332117877,233.63150508599998,4.730597338576107,10.269980425619885,0.01,0.01,0.1,,,20.0,2.0,0.05,6.72
938303230074293888,181.78947808344657,11.980847742593097,99.71909594751287,33.01796989743668,13.359162968247789,0.0,0.0,-0.07,-1.5360162017887689,1.8189816,26.0,8.0,0.21,6.13
2138978654980467456,88.21664225853785,15.813040768665594,295.02344068828654,55.90745051694211,5.031274010499577,0.05,0.19,0.01,-2.1084605314840563,10.238777,5.0,21.0,0.64,4.87
4292859639612554240,40.494020347753555,-4.215769448800488,290.0810991881754,4.7774451251938865,6.050170076059829,-0.01,0.11,0.13,,,9.0,2.0,0.07,6.73
2726930467726316416,70.02908444879668,-35.85596411020994,331.8807250828846,9.670985155743386,2.6272734403480538,-0.21,0.29,0.13,,,-9.0,-3.0,-0.06,7.26
5911885426255393536,332.6481626991917,-15.892870329366215,266.8085824530203,-60.25792822558468,16.59496161291945,0.01,-0.03,0.05,-15.443733696220114,1.5843126,31.0,8.0,0.21,6.12
3055285978845675392,223.3318530791127,6.444008620450317,113.38985825241342,-6.226996119190273,5.237583832028374,-0.01,-0.13,-0.14,-7.153911224757743,9.0512495,6.0,19.0,0.61,5.03
6310016525077528320,341.1045844762413,38.81969407660401,222.76519245796328,-15.027467074511625,4.085206698710477,-0.05,-0.06,0.23,,7.9581285,0.0,13.0,0.33,5.67
3751763647996317056,257.7724460476773,33.87505383188374,155.2072705114197,-15.478637836648977,30.47374012647375,-0.02,-0.03,-0.01,82.19071453620532,1.0150506,44.0,12.0,0.35,5.75
5524337882746365952,263.53480847396503,1.5209580624502375,133.50252946890552,-42.48575220939636,0.7491405080667036,-0.04,-1.33,-0.15,,29.472702,-37.0,6.0,0.12,6.32
5841643503871160576,301.36234337682623,-10.17800837575426,187.57312977225033,-72.98528503682735,9.761423759452013,0.02,-0.09,0.05,,2.0911431,19.0,6.0,0.16,6.39
4976628088197540224,319.45160908271265,-65.58306659398356,2.28588901448218,-50.16682673889596,2.419438872259077,0.24,-0.11,0.31,,,-11.0,-4.0,-0.12,7.34
746633511259618304,194.20076150136413,53.57176838236536,151.0668688470412,32.45232642752783,4.413788086969075,-0.04,-0.03,-0.22,25.159586092708462,12.185439,2.0,23.0,0.67,4.7
5639707060877311744,253.757204267417,3.367791347013964,127.71105472896485,-33.644763777100614,12.63977414962765,0.0,-0.08,-0.02,,1.6651001,25.0,6.0,0.14,6.41
2184643400111529984,88.1208557994822,10.207344430178999,303.42005653887225,53.12581613806111,21.280694530775907,0.01,0.05,0.0,-34.822992777934886,1.2902459,36.0,10.0,0.24,5.92
906021293802763008,185.60428895662966,30.531949460744077,122.41574178016151,35.70216386527243,5.0129066851787245,-0.01,-0.02,-0.2,39.9194712865952,10.462495,5.0,21.0,0.63,4.84
3323578704491648640,199.05831064113744,-6.827279671308874,90.32216307308073,9.072438097262298,4.5481633066007285,0.01,-0.07,-0.21,-13.252151557158157,10.021398,3.0,19.0,0.57,5.12
1715690072969550592,119.8100329846197,36.854728555781115,207.27855399128492,79.92141336344004,3.4971799655560143,0.15,0.2,-0.14,0.6873589123048673,13.550171,-3.0,19.0,0.53,5.07
2946199994280197248,228.21068092598264,-8.706635789237167,101.90128763632158,-17.508526874549865,4.58809045100507,0.02,-0.16,-0.15,,,3.0,-1.0,-0.01,7.03
6548900922452998528,354.9536108817257,-67.3939576949363,349.8577280666111,-39.15859620919948,3.3418276977147716,0.02,-0.01,0.3,,,-4.0,3.0,0.07,6.69
2112214716596488960,66.10518200279131,24.08998849080863,272.80417033297596,39.10056552795858,3.661235183969966,0.1,0.23,0.11,,,-2.0,1.0,-0.01,6.84
3523295027349309312,297.544054379817,45.55606720606604,188.9139728156104,-17.15051632401615,13.104768367177094,-0.05,-0.05,0.04,16.73997614752381,1.849901,26.0,8.0,0.2,6.19
4216991035171854080,35.6130822440982,-20.116512179774475,302.0315777699959,-6.76137214541482,2.655542339513092,-0.08,0.21,0.31,,,-9.0,-1.0,-0.04,7.12
4272933323497542912,30.209490610071466,4.243973079236186,277.84174467718174,-0.481968793257617,3.3073288782159778,0.01,0.15,0.26,,,-4.0,-1.0,-0.03,7.07
970003524691852928,164.97179538651855,13.950965281229346,92.90242832139567,48.71283972459893,10.33135702524702,0.01,0.02,-0.09,,1.7760975,20.0,4.0,0.05,6.58
2690853296491467136,51.9836977350417,-29.194218846901197,317.2146667704066,1.7875065522777254,4.313358893886773,-0.09,0.16,0.14,,,1.0,-2.0,-0.04,7.14
238865332018311296,150.43120104579162,-15.012516389467898,48.53543155406131,40.11896320147385,4.706649476729196,-0.03,0.1,-0.18,,,3.0,-2.0,-0.05,7.14
4434430317237589376,21.383546274921123,29.62045940635684,251.49169342729203,4.041752480172481,5.303891986268565,0.03,0.06,0.18,,4.6982093,6.0,9.0,0.21,6.06
2574182983796315264,144.36871777131896,-49.69444895522661,26.787975917568172,10.844192136882265,4.183348935287544,-0.11,0.09,-0.19,,,1.0,-1.0,-0.05,7.04
3424540290260886144,186.89464466107722,-0.19415180447086655,90.11792560553285,22.89963252585297,4.9289190837961625,0.0,-0.02,-0.2,,,4.0,3.0,0.03,6.71
1349956913178645376,69.49501898984607,31.151574296493376,264.5143593544313,43.59884691207999,3.278862173637769,0.15,0.24,0.11,,,-5.0,2.0,0.03,6.77
5921113833505385344,336.58341132911556,-13.198075739086065,265.7233409173768,-55.627862223937385,4.532313734720812,0.02,-0.09,0.2,-27.484496542084706,11.211132,2.0,20.0,0.63,4.94
6896070481973118080,41.77708344350388,-36.15446983244445,318.9542269481225,-9.12090762093762,4.992605162299223,-0.08,0.11,0.15,-28.624785186113478,10.401217,5.0,20.0,0.63,4.94
1190473919800585728,20.380057588785693,48.46279075161601,234.34791110947455,12.30177176134564,10.85667337353909,0.02,0.02,0.09,-30.194146356992064,2.3230662,21.0,8.0,0.2,6.13
5255934656210993024,283.97349428490065,-5.630720801070989,149.4552968734028,-61.93184539759975,6.376288584329502,0.01,-0.15,0.04,,,10.0,-1.0,-0.01,7.04
3127732147165692416,208.17285953520394,0.7872074424515356,101.38781827352163,4.594102919999497,4.6888023907731995,0.0,-0.1,-0.19,,,3.0,0.0,-0.02,6.94
2056057645549985280,73.61626580975808,-2.7570922622948144,307.0162365632133,33.88792877931809,8.067232473400637,-0.01,0.12,0.03,,,15.0,-1.0,-0.08,7.08
6268770373590148224,356.3076751042094,33.616825405556646,235.75801458776417,-10.934805870257149,16.11404412938751,0.0,0.0,0.06,-170.3672557056055,2.0684493,30.0,14.0,0.43,5.59
6797669207810903680,13.924396924372308,-32.76243115699742,307.02460777985203,-29.374123053977936,5.175061626056262,-0.03,0.04,0.19,-20.367979090795806,10.498079,5.0,22.0,0.72,4.72
5112399426124539136,203.89763148923143,-48.38153629017077,55.47630037778703,-14.363233710923598,3.73942695550597,0.08,-0.07,-0.24,,,-2.0,3.0,0.08,6.68
1507839292504644096,90.50181026813988,62.663458637821726,214.7188338259684,48.59216997411403,13.5414082062962,0.07,0.03,0.0,-2.4469182941673235,1.6450429,26.0,6.0,0.1,6.37
1630451366034877696,91.19545978858592,37.18904260382447,254.2028832852515,61.47514964186114,5.044710265932093,0.12,0.16,0.0,-21.363252489233158,10.516204,5.0,21.0,0.64,4.83
2168453744232477440,88.98033085185781,4.760806146579017,311.4295642940558,50.67390220543921,1.8880257304861228,0.04,0.53,0.01,-17.49968005063824,17.498686,-17.0,13.0,0.27,5.68
2429214162381199104,92.6894675965303,-69.37902232492512,2.5142140120366587,-8.974096066071457,11.190250817364646,-0.08,0.03,0.0,,1.9693125,22.0,7.0,0.21,6.29
310442542553241216,130.53966083454597,-30.710983772188843,20.548174339927996,31.70604538263131,4.5480516186812965,-0.09,0.14,-0.14,35.98733619397798,11.023901,3.0,20.0,0.59,4.93
5902918049955633792,326.44410313214854,8.104103822181344,229.07115519370853,-48.04465898696641,5.052381614665965,-0.02,-0.11,0.16,,,5.0,4.0,0.09,6.56
1136242020589779328,139.13571531881385,29.36496104980351,115.5610586922289,75.56385777659371,14.966265608824823,0.02,0.04,-0.05,38.23137526926944,3.0458188,28.0,19.0,0.54,5.1
2591483593100943744,133.20265402263422,-46.59164997502521,20.17147343468397,15.696003626150397,10.349480775529074,-0.05,0.05,-0.07,9.713654366501839,4.299362,20.0,18.0,0.49,5.16
3551167161781792384,271.67705203805116,34.761343258819345,165.6111474744911,-21.411144628180942,5.5464396919026555,-0.1,-0.15,0.01,14.351385806887006,8.867407,7.0,20.0,0.63,5.02
3428665078071246976,183.33326780928604,-3.5708041293260755,84.96453978399742,24.225642111468865,16.8708335293176,0.0,0.0,-0.06,,1.4483685,31.0,8.0,0.19,6.17
1117167211833947136,145.51183798247337,37.27757411434924,136.59368567071905,68.44522191842364,9.107177995037228,0.04,0.05,-0.09,,2.1854622,18.0,6.0,0.14,6.41
1964507909373435136,84.45165854503111,-8.115042795392053,320.7280679549274,38.708558261946905,3.1114030672008792,-0.05,0.32,0.03,-22.473526105016028,15.453047,-6.0,20.0,0.57,4.97
5996790504435700736,339.04269972657494,8.417428571353389,242.5439547438005,-40.128856458747734,3.7605466781118313,-0.01,-0.09,0.25,,,-2.0,7.0,0.25,6.24
1966167141136050944,87.0410491315137,-8.239768349545693,323.22296783819525,40.40736864054479,3.0539227475871282,-0.05,0.32,0.02,7.915963424307321,15.262172,-6.0,19.0,0.55,5.06
800779854724018816,183.77440230622005,48.946398034162904,145.34178421154732,38.94964536382006,19.220724511192664,0.0,0.0,-0.05,-0.25638995948206755,1.8310862,34.0,17.0,0.39,5.28
4744305679292624640,277.26914175288465,-59.818808382468625,34.01161389986256,-52.88867925079771,11.38167701983159,0.08,-0.04,0.01,2.75969395161618,2.5212946,23.0,10.0,0.28,6.0
5367500314346004096,278.0087777795823,10.708327982980979,156.94425890810066,-45.09885565831543,7.2307028014298504,-0.03,-0.13,0.02,19.520366292379162,7.6990542,13.0,22.0,0.69,4.81
5337669189536576000,290.79265576962604,0.09113158533507666,167.67514253570675,-60.38447044123696,0.2662411882117027,-0.01,-3.51,1.33,,,-59.0,3.0,0.0,6.7
2222218454070727808,106.02192194598088,12.297649624587958,322.6495668144511,68.29328486963337,4.932656486347215,0.04,0.19,-0.06,,,4.0,-1.0,-0.04,7.12
1833199729671740800,61.87573390102298,-4.202888796584867,300.9624874808115,23.336756209034245,64.03068289390093,0.0,0.01,0.01,-2.4327860521931868,0.7382721,60.0,19.0,0.56,5.11
4772822956468091392,258.6123078583359,-36.082854106853496,78.09185767842067,-51.54986547886894,4.978014709177035,0.12,-0.16,-0.04,47.87268279091859,10.795181,5.0,21.0,0.72,4.86
4648266774581927296,287.29156946831176,-31.50402540436351,81.32749820576464,-75.69373361630825,27.712625907382204,0.02,-0.03,0.01,46.342794309240396,1.082273,42.0,12.0,0.35,5.8
1306444152826835968,46.467348002754406,37.21111676067168,252.5170672168547,26.209174995844624,4.735999431828038,0.09,0.12,0.15,-21.386921548708926,9.990526,3.0,19.0,0.55,5.06
